FIPStxt,State,Area name,Attribute,Value
53013,WA,Columbia County,Population 2000,4064
53013,WA,Columbia County,Population 2010,4078
53013,WA,Columbia County,Population 2020,3952
53013,WA,Columbia County,Population 2021,4042
53015,WA,Cowlitz County,Rural-urban continuum code 2013,3
53015,WA,Cowlitz County,Population 1990,82119
53015,WA,Cowlitz County,Population 2000,92945
53015,WA,Cowlitz County,Population 2010,102410
53015,WA,Cowlitz County,Population 2020,110730
53015,WA,Cowlitz County,Population 2021,111524
53017,WA,Douglas County,Rural-urban continuum code 2013,3
53017,WA,Douglas County,Population 1990,26205
53017,WA,Douglas County,Population 2000,32589
53017,WA,Douglas County,Population 2010,38431
53017,WA,Douglas County,Population 2020,42938
53017,WA,Douglas County,Population 2021,43696
53019,WA,Ferry County,Rural-urban continuum code 2013,9
53019,WA,Ferry County,Population 1990,6295
53019,WA,Ferry County,Population 2000,7262
53019,WA,Ferry County,Population 2010,7551
53019,WA,Ferry County,Population 2020,7178
53019,WA,Ferry County,Population 2021,7273
53021,WA,Franklin County,Rural-urban continuum code 2013,2
53021,WA,Franklin County,Population 1990,37473
53021,WA,Franklin County,Population 2000,49378
53021,WA,Franklin County,Population 2010,78163
53021,WA,Franklin County,Population 2020,96749
53021,WA,Franklin County,Population 2021,98268
53023,WA,Garfield County,Rural-urban continuum code 2013,8
53023,WA,Garfield County,Population 1990,2248
53023,WA,Garfield County,Population 2000,2397
53023,WA,Garfield County,Population 2010,2266
53023,WA,Garfield County,Population 2020,2286
53023,WA,Garfield County,Population 2021,2346
53025,WA,Grant County,Rural-urban continuum code 2013,5
53025,WA,Grant County,Population 1990,54798
53025,WA,Grant County,Population 2000,74714
53025,WA,Grant County,Population 2010,89120
53025,WA,Grant County,Population 2020,99123
53025,WA,Grant County,Population 2021,100297
53027,WA,Grays Harbor County,Rural-urban continuum code 2013,4
53027,WA,Grays Harbor County,Population 1990,64175
53027,WA,Grays Harbor County,Population 2000,67141
53027,WA,Grays Harbor County,Population 2010,72797
53027,WA,Grays Harbor County,Population 2020,75636
53027,WA,Grays Harbor County,Population 2021,76841
53029,WA,Island County,Rural-urban continuum code 2013,4
53029,WA,Island County,Population 1990,60195
53029,WA,Island County,Population 2000,71571
53029,WA,Island County,Population 2010,78506
53029,WA,Island County,Population 2020,86857
53029,WA,Island County,Population 2021,87432
53031,WA,Jefferson County,Rural-urban continuum code 2013,6
53031,WA,Jefferson County,Population 1990,20406
53031,WA,Jefferson County,Population 2000,26301
53031,WA,Jefferson County,Population 2010,29872
53031,WA,Jefferson County,Population 2020,32977
53031,WA,Jefferson County,Population 2021,33605
53033,WA,King County,Rural-urban continuum code 2013,1
53033,WA,King County,Population 1990,1507305
53033,WA,King County,Population 2000,1737075
53033,WA,King County,Population 2010,1931249
53033,WA,King County,Population 2020,2269675
53033,WA,King County,Population 2021,2252305
53035,WA,Kitsap County,Rural-urban continuum code 2013,2
53035,WA,Kitsap County,Population 1990,189731
53035,WA,Kitsap County,Population 2000,231982
53035,WA,Kitsap County,Population 2010,251133
53035,WA,Kitsap County,Population 2020,275611
53035,WA,Kitsap County,Population 2021,274314
53037,WA,Kittitas County,Rural-urban continuum code 2013,4
53037,WA,Kittitas County,Population 1990,26725
53037,WA,Kittitas County,Population 2000,33369
53037,WA,Kittitas County,Population 2010,40915
53037,WA,Kittitas County,Population 2020,44337
53037,WA,Kittitas County,Population 2021,45499
53039,WA,Klickitat County,Rural-urban continuum code 2013,6
53039,WA,Klickitat County,Population 1990,16616
53039,WA,Klickitat County,Population 2000,19170
53039,WA,Klickitat County,Population 2010,20318
53039,WA,Klickitat County,Population 2020,22735
53039,WA,Klickitat County,Population 2021,23118
53041,WA,Lewis County,Rural-urban continuum code 2013,4
53041,WA,Lewis County,Population 1990,59358
53041,WA,Lewis County,Population 2000,68585
53041,WA,Lewis County,Population 2010,75455
53041,WA,Lewis County,Population 2020,82149
53041,WA,Lewis County,Population 2021,84398
53043,WA,Lincoln County,Rural-urban continuum code 2013,8
53043,WA,Lincoln County,Population 1990,8864
53043,WA,Lincoln County,Population 2000,10173
53043,WA,Lincoln County,Population 2010,10570
53043,WA,Lincoln County,Population 2020,10876
53043,WA,Lincoln County,Population 2021,11232
53045,WA,Mason County,Rural-urban continuum code 2013,4
53045,WA,Mason County,Population 1990,38341
53045,WA,Mason County,Population 2000,49443
53045,WA,Mason County,Population 2010,60699
53045,WA,Mason County,Population 2020,65726
53045,WA,Mason County,Population 2021,67615
53047,WA,Okanogan County,Rural-urban continuum code 2013,6
53047,WA,Okanogan County,Population 1990,33350
53047,WA,Okanogan County,Population 2000,39567
53047,WA,Okanogan County,Population 2010,41120
53047,WA,Okanogan County,Population 2020,42104
53047,WA,Okanogan County,Population 2021,42634
53049,WA,Pacific County,Rural-urban continuum code 2013,7
53049,WA,Pacific County,Population 1990,18882
53049,WA,Pacific County,Population 2000,20979
53049,WA,Pacific County,Population 2010,20920
53049,WA,Pacific County,Population 2020,23365
53049,WA,Pacific County,Population 2021,23948
53051,WA,Pend Oreille County,Rural-urban continuum code 2013,2
53051,WA,Pend Oreille County,Population 1990,8915
53051,WA,Pend Oreille County,Population 2000,11706
53051,WA,Pend Oreille County,Population 2010,13001
53051,WA,Pend Oreille County,Population 2020,13401
53051,WA,Pend Oreille County,Population 2021,13886
53053,WA,Pierce County,Rural-urban continuum code 2013,1
53053,WA,Pierce County,Population 1990,586203
53053,WA,Pierce County,Population 2000,700816
53053,WA,Pierce County,Population 2010,795225
53053,WA,Pierce County,Population 2020,921130
53053,WA,Pierce County,Population 2021,925708
53055,WA,San Juan County,Rural-urban continuum code 2013,9
53055,WA,San Juan County,Population 1990,10035
53055,WA,San Juan County,Population 2000,14052
53055,WA,San Juan County,Population 2010,15769
53055,WA,San Juan County,Population 2020,17788
53055,WA,San Juan County,Population 2021,18557
53057,WA,Skagit County,Rural-urban continuum code 2013,3
53057,WA,Skagit County,Population 1990,79545
53057,WA,Skagit County,Population 2000,103017
53057,WA,Skagit County,Population 2010,116901
53057,WA,Skagit County,Population 2020,129523
53057,WA,Skagit County,Population 2021,130696
53059,WA,Skamania County,Rural-urban continuum code 2013,1
53059,WA,Skamania County,Population 1990,8289
53059,WA,Skamania County,Population 2000,9876
53059,WA,Skamania County,Population 2010,11066
53059,WA,Skamania County,Population 2020,12036
53059,WA,Skamania County,Population 2021,12170
53061,WA,Snohomish County,Rural-urban continuum code 2013,1
53061,WA,Snohomish County,Population 1990,465628
53061,WA,Snohomish County,Population 2000,606043
53061,WA,Snohomish County,Population 2010,713335
53061,WA,Snohomish County,Population 2020,827957
53061,WA,Snohomish County,Population 2021,833540
53063,WA,Spokane County,Rural-urban continuum code 2013,2
53063,WA,Spokane County,Population 1990,361333
53063,WA,Spokane County,Population 2000,417968
53063,WA,Spokane County,Population 2010,471221
53063,WA,Spokane County,Population 2020,539339
53063,WA,Spokane County,Population 2021,546040
53065,WA,Stevens County,Rural-urban continuum code 2013,2
53065,WA,Stevens County,Population 1990,30948
53065,WA,Stevens County,Population 2000,40082
53065,WA,Stevens County,Population 2010,43531
53065,WA,Stevens County,Population 2020,46445
53065,WA,Stevens County,Population 2021,47426
53067,WA,Thurston County,Rural-urban continuum code 2013,2
53067,WA,Thurston County,Population 1990,161238
53067,WA,Thurston County,Population 2000,207392
53067,WA,Thurston County,Population 2010,252264
53067,WA,Thurston County,Population 2020,294793
53067,WA,Thurston County,Population 2021,297977
53069,WA,Wahkiakum County,Rural-urban continuum code 2013,8
53069,WA,Wahkiakum County,Population 1990,3327
53069,WA,Wahkiakum County,Population 2000,3824
53069,WA,Wahkiakum County,Population 2010,3978
53069,WA,Wahkiakum County,Population 2020,4422
53069,WA,Wahkiakum County,Population 2021,4582
53071,WA,Walla Walla County,Rural-urban continuum code 2013,3
53071,WA,Walla Walla County,Population 1990,48439
53071,WA,Walla Walla County,Population 2000,55177
53071,WA,Walla Walla County,Population 2010,58781
53071,WA,Walla Walla County,Population 2020,62584
53071,WA,Walla Walla County,Population 2021,62682
53073,WA,Whatcom County,Rural-urban continuum code 2013,3
53073,WA,Whatcom County,Population 1990,127780
53073,WA,Whatcom County,Population 2000,166822
53073,WA,Whatcom County,Population 2010,201140
53073,WA,Whatcom County,Population 2020,226847
53073,WA,Whatcom County,Population 2021,228831
53075,WA,Whitman County,Rural-urban continuum code 2013,4
53075,WA,Whitman County,Population 1990,38775
53075,WA,Whitman County,Population 2000,40742
53075,WA,Whitman County,Population 2010,44776
53075,WA,Whitman County,Population 2020,47973
53075,WA,Whitman County,Population 2021,47873
53077,WA,Yakima County,Rural-urban continuum code 2013,3
53077,WA,Yakima County,Population 1990,188823
53077,WA,Yakima County,Population 2000,222578
53077,WA,Yakima County,Population 2010,243231
53077,WA,Yakima County,Population 2020,256728
53077,WA,Yakima County,Population 2021,256035
54000,WV,West Virginia,Population 1990,1793477
54000,WV,West Virginia,Population 2000,1808193
54000,WV,West Virginia,Population 2010,1852994
54000,WV,West Virginia,Population 2020,1793716
54000,WV,West Virginia,Population 2021,1782959
54001,WV,Barbour County,Rural-urban continuum code 2013,6
54001,WV,Barbour County,Population 1990,15699
54001,WV,Barbour County,Population 2000,15555
54001,WV,Barbour County,Population 2010,16589
54001,WV,Barbour County,Population 2020,15465
54001,WV,Barbour County,Population 2021,15468
54003,WV,Berkeley County,Rural-urban continuum code 2013,2
54003,WV,Berkeley County,Population 1990,59253
54003,WV,Berkeley County,Population 2000,75899
54003,WV,Berkeley County,Population 2010,104169
54003,WV,Berkeley County,Population 2020,122076
54003,WV,Berkeley County,Population 2021,126069
54005,WV,Boone County,Rural-urban continuum code 2013,3
54005,WV,Boone County,Population 1990,25870
54005,WV,Boone County,Population 2000,25548
54005,WV,Boone County,Population 2010,24629
54005,WV,Boone County,Population 2020,21809
54005,WV,Boone County,Population 2021,21312
54007,WV,Braxton County,Rural-urban continuum code 2013,8
54007,WV,Braxton County,Population 1990,12998
54007,WV,Braxton County,Population 2000,14697
54007,WV,Braxton County,Population 2010,14523
54007,WV,Braxton County,Population 2020,12447
54007,WV,Braxton County,Population 2021,12247
54009,WV,Brooke County,Rural-urban continuum code 2013,3
54009,WV,Brooke County,Population 1990,26992
54009,WV,Brooke County,Population 2000,25427
54009,WV,Brooke County,Population 2010,24069
54009,WV,Brooke County,Population 2020,22559
54009,WV,Brooke County,Population 2021,22140
54011,WV,Cabell County,Rural-urban continuum code 2013,2
54011,WV,Cabell County,Population 1990,96827
54011,WV,Cabell County,Population 2000,96783
54011,WV,Cabell County,Population 2010,96319
54011,WV,Cabell County,Population 2020,94350
54011,WV,Cabell County,Population 2021,93418
54013,WV,Calhoun County,Rural-urban continuum code 2013,8
54013,WV,Calhoun County,Population 1990,7885
54013,WV,Calhoun County,Population 2000,7587
54013,WV,Calhoun County,Population 2010,7627
54013,WV,Calhoun County,Population 2020,6229
54013,WV,Calhoun County,Population 2021,6176
54015,WV,Clay County,Rural-urban continuum code 2013,3
54015,WV,Clay County,Population 1990,9983
54015,WV,Clay County,Population 2000,10336
54015,WV,Clay County,Population 2010,9386
54015,WV,Clay County,Population 2020,8051
54015,WV,Clay County,Population 2021,7892
54017,WV,Doddridge County,Rural-urban continuum code 2013,9
54017,WV,Doddridge County,Population 1990,6994
54017,WV,Doddridge County,Population 2000,7366
54017,WV,Doddridge County,Population 2010,8202
54017,WV,Doddridge County,Population 2020,7808
54017,WV,Doddridge County,Population 2021,7735
54019,WV,Fayette County,Rural-urban continuum code 2013,3
54019,WV,Fayette County,Population 1990,47952
54019,WV,Fayette County,Population 2000,47591
54019,WV,Fayette County,Population 2010,46039
54019,WV,Fayette County,Population 2020,40488
54019,WV,Fayette County,Population 2021,39927
54021,WV,Gilmer County,Rural-urban continuum code 2013,7
54021,WV,Gilmer County,Population 1990,7669
54021,WV,Gilmer County,Population 2000,7155
54021,WV,Gilmer County,Population 2010,8693
54021,WV,Gilmer County,Population 2020,7408
54021,WV,Gilmer County,Population 2021,7377
54023,WV,Grant County,Rural-urban continuum code 2013,7
54023,WV,Grant County,Population 1990,10428
54023,WV,Grant County,Population 2000,11292
54023,WV,Grant County,Population 2010,11937
54023,WV,Grant County,Population 2020,10976
54023,WV,Grant County,Population 2021,10983
54025,WV,Greenbrier County,Rural-urban continuum code 2013,6
54025,WV,Greenbrier County,Population 1990,34693
54025,WV,Greenbrier County,Population 2000,34448
54025,WV,Greenbrier County,Population 2010,35480
54025,WV,Greenbrier County,Population 2020,32977
54025,WV,Greenbrier County,Population 2021,32608
54027,WV,Hampshire County,Rural-urban continuum code 2013,3
54027,WV,Hampshire County,Population 1990,16498
54027,WV,Hampshire County,Population 2000,20171
54027,WV,Hampshire County,Population 2010,23964
54027,WV,Hampshire County,Population 2020,23093
54027,WV,Hampshire County,Population 2021,23302
54029,WV,Hancock County,Rural-urban continuum code 2013,3
54029,WV,Hancock County,Population 1990,35233
54029,WV,Hancock County,Population 2000,32682
54029,WV,Hancock County,Population 2010,30676
54029,WV,Hancock County,Population 2020,29095
54029,WV,Hancock County,Population 2021,28656
54031,WV,Hardy County,Rural-urban continuum code 2013,6
54031,WV,Hardy County,Population 1990,10977
54031,WV,Hardy County,Population 2000,12647
54031,WV,Hardy County,Population 2010,14025
54031,WV,Hardy County,Population 2020,14299
54031,WV,Hardy County,Population 2021,14160
54033,WV,Harrison County,Rural-urban continuum code 2013,5
54033,WV,Harrison County,Population 1990,69371
54033,WV,Harrison County,Population 2000,68635
54033,WV,Harrison County,Population 2010,69099
54033,WV,Harrison County,Population 2020,65921
54033,WV,Harrison County,Population 2021,65158
54035,WV,Jackson County,Rural-urban continuum code 2013,6
54035,WV,Jackson County,Population 1990,25938
54035,WV,Jackson County,Population 2000,28002
